dish_name,price,restaurant_id
Grilled Chicken Chop,13.61,4-C64KLGAHR7EXVN
Beef Don,7.0,4-CYTTJJ3ATB33CN
Tempura Udon,7.28,4-CYTTJJ3ATB33CN
Salmon Teriyaki Bento,9.28,4-CYTTJJ3ATB33CN
Chicken Katsu Bento,7.13,4-CYTTJJ3ATB33CN
Teriyaki Chicken Rice Bowl,8.08,4-CYTTJJ3ATB33CN
Chicken Katsu,14.12,4-CYTTJJ3ATB33CN
Tempura Bento,7.05,4-CYTTJJ3ATB33CN
California Roll,14.88,4-CYTTJJ3ATB33CN
Salmon Poke Bowl,8.72,4-CYTTJJ3ATB33CN
Salmon Sashimi,9.52,4-CYTTJJ3ATB33CN
Hokkien Mee,9.94,4-C75GRLCVGUMTA2
Popiah,11.66,4-C75GRLCVGUMTA2
Ice Kacang,8.86,4-C75GRLCVGUMTA2
Mango Sticky Rice,13.49,4-C75GRLCVGUMTA2
Rendang,7.74,4-C75GRLCVGUMTA2
Tau Huay,10.2,4-C75GRLCVGUMTA2
Curry Puff,14.34,4-C75GRLCVGUMTA2
Mee Rebus,12.87,4-C75GRLCVGUMTA2
Spring Rolls,12.79,4-C75GRLCVGUMTA2
Chendol,13.34,4-C75GRLCVGUMTA2
Chef's Special Combo,4.39,4-C4EBE34XGBAAE6
House Signature Dish,4.28,4-C4EBE34XGBAAE6
Daily Special Set,7.85,4-C4EBE34XGBAAE6
Today's Recommendation,5.74,4-C4EBE34XGBAAE6
Daily Special Set (Set 2),8.09,4-C4EBE34XGBAAE6
Today's Recommendation (Set 2),6.08,4-C4EBE34XGBAAE6
House Signature Dish (Set 2),8.34,4-C4EBE34XGBAAE6
Chef's Special Combo (Set 2),8.35,4-C4EBE34XGBAAE6
Chef's Special Combo (Set 2),5.13,4-C4EBE34XGBAAE6
Daily Special Set (Set 2),7.26,4-C4EBE34XGBAAE6
Salted Egg Prawns,11.02,4-CYVFMF4DV2AALE
Braised Pork Belly,8.77,4-CYVFMF4DV2AALE
Char Siew Rice,7.4,4-CYVFMF4DV2AALE
Stir-fried Kailan,12.85,4-CYVFMF4DV2AALE
Kung Pao Chicken,10.14,4-CYVFMF4DV2AALE
Steamed Fish with Ginger,10.56,4-CYVFMF4DV2AALE
Hot & Sour Soup,11.76,4-CYVFMF4DV2AALE
Sweet & Sour Pork,11.04,4-CYVFMF4DV2AALE
Yang Zhou Fried Rice,8.78,4-CYVFMF4DV2AALE
Mapo Tofu,9.32,4-CYVFMF4DV2AALE
Chicken Cutlet,9.1,4-C62YRNEEREVTGN
Mushroom Soup,10.19,4-C62YRNEEREVTGN
Bolognese Spaghetti,10.48,4-C62YRNEEREVTGN
Roast Lamb Rack,12.58,4-C62YRNEEREVTGN
Fish & Chips,13.1,4-C62YRNEEREVTGN
Spicy Fried Chicken,10.85,4-C62YRNEEREVTGN
Popcorn Chicken,8.58,4-C62YRNEEREVTGN
Grilled Chicken Chop,10.16,4-C62YRNEEREVTGN
Honey Glazed Wings,11.57,4-C62YRNEEREVTGN
Original Fried Chicken,11.49,4-C62YRNEEREVTGN
Grilled Chicken Chop,9.13,4-C7LHMCC1E6EEVX
Fish & Chips,10.44,4-C7LHMCC1E6EEVX
Beef Steak,12.48,4-C7LHMCC1E6EEVX
Caesar Salad,11.61,4-C7LHMCC1E6EEVX
Mushroom Soup,7.9,4-C7LHMCC1E6EEVX
Roast Lamb Rack,10.31,4-C7LHMCC1E6EEVX
Mushroom Soup (Set 2),9.92,4-C7LHMCC1E6EEVX
Today's Recommendation,8.52,4-C7LHMCC1E6EEVX
Today's Recommendation (Set 2),9.76,4-C7LHMCC1E6EEVX
House Signature Dish,12.24,4-C7LHMCC1E6EEVX
Chicken Biryani,19.63,4-C241JECJAKAKET
Mutton Biryani,15.19,4-C241JECJAKAKET
Vegetable Biryani,13.67,4-C241JECJAKAKET
Vegetable Biryani (Set 2),25.27,4-C241JECJAKAKET
Daily Special Set,16.0,4-C241JECJAKAKET
House Signature Dish,18.61,4-C241JECJAKAKET
Daily Special Set (Set 2),24.37,4-C241JECJAKAKET
Chicken Biryani (Set 2),25.79,4-C241JECJAKAKET
Vegetable Biryani (Set 2),14.69,4-C241JECJAKAKET
Vegetable Biryani (Set 2),13.82,4-C241JECJAKAKET
Steamed Fish with Ginger,7.18,4-C3TWHCNCL6BWSE
Prawn Noodle Soup,8.67,4-C3TWHCNCL6BWSE
Fishball Noodles,11.3,4-C3TWHCNCL6BWSE
Dry Mee Pok,8.63,4-C3TWHCNCL6BWSE
Braised Pork Belly,11.19,4-C3TWHCNCL6BWSE
Mapo Tofu,9.07,4-C3TWHCNCL6BWSE
Sweet & Sour Pork,10.86,4-C3TWHCNCL6BWSE
Braised Beef Noodles,12.84,4-C3TWHCNCL6BWSE
Hot & Sour Soup,8.13,4-C3TWHCNCL6BWSE
Yang Zhou Fried Rice,12.59,4-C3TWHCNCL6BWSE
Braised Pork Belly,5.0,4-C3EVWB6XLLCYKE
Char Siew Rice,7.48,4-C3EVWB6XLLCYKE
Salted Egg Prawns,5.36,4-C3EVWB6XLLCYKE
Wonton Mee,6.32,4-C3EVWB6XLLCYKE
Stir-fried Kailan,8.73,4-C3EVWB6XLLCYKE
Dry Mee Pok,4.33,4-C3EVWB6XLLCYKE
Steamed Fish with Ginger,7.3,4-C3EVWB6XLLCYKE
Kung Pao Chicken,7.31,4-C3EVWB6XLLCYKE
Braised Beef Noodles,8.56,4-C3EVWB6XLLCYKE
Dan Dan Noodles,5.8,4-C3EVWB6XLLCYKE
Hainanese Chicken Rice,8.88,4-C4DJEU5BGZK1EE
Roasted Chicken Rice,4.5,4-C4DJEU5BGZK1EE
Chef's Special Combo,5.58,4-C4DJEU5BGZK1EE
Chef's Special Combo (Set 2),8.33,4-C4DJEU5BGZK1EE
Daily Special Set,6.66,4-C4DJEU5BGZK1EE
Roasted Chicken Rice (Set 2),4.93,4-C4DJEU5BGZK1EE
Today's Recommendation,6.5,4-C4DJEU5BGZK1EE
House Signature Dish,6.29,4-C4DJEU5BGZK1EE
Today's Recommendation (Set 2),8.63,4-C4DJEU5BGZK1EE
Hainanese Chicken Rice (Set 2),4.11,4-C4DJEU5BGZK1EE
Yang Zhou Fried Rice,12.47,4-C6NVC8LFCYTYNJ
Stir-fried Kailan,9.84,4-C6NVC8LFCYTYNJ
Steamed Fish with Ginger,9.42,4-C6NVC8LFCYTYNJ
Mapo Tofu,14.97,4-C6NVC8LFCYTYNJ
Hot & Sour Soup,14.83,4-C6NVC8LFCYTYNJ
Char Siew Rice,9.21,4-C6NVC8LFCYTYNJ
Salted Egg Prawns,7.5,4-C6NVC8LFCYTYNJ
Sweet & Sour Pork,9.06,4-C6NVC8LFCYTYNJ
Braised Pork Belly,10.1,4-C6NVC8LFCYTYNJ
Kung Pao Chicken,15.0,4-C6NVC8LFCYTYNJ
Nasi Lemak,6.6,4-C25FJBEAKGJ3RJ
Honey Glazed Wings,7.39,4-C25FJBEAKGJ3RJ
Nasi Lemak with Fried Chicken,8.36,4-C25FJBEAKGJ3RJ
Satay Skewers,7.43,4-C25FJBEAKGJ3RJ
Char Kway Teow,6.09,4-C25FJBEAKGJ3RJ
Roti Canai,6.86,4-C25FJBEAKGJ3RJ
Spicy Fried Chicken,6.13,4-C25FJBEAKGJ3RJ
Original Fried Chicken,5.56,4-C25FJBEAKGJ3RJ
Korean Fried Chicken,7.03,4-C25FJBEAKGJ3RJ
Popcorn Chicken,6.25,4-C25FJBEAKGJ3RJ
Kung Pao Chicken,14.97,4-C4LEARMXTAMKGA
Yang Zhou Fried Rice,14.81,4-C4LEARMXTAMKGA
Spicy Mala Skewers,8.16,4-C4LEARMXTAMKGA
Stir-fried Kailan,14.46,4-C4LEARMXTAMKGA
Mala Hotpot Combo,14.34,4-C4LEARMXTAMKGA
Char Siew Rice,9.54,4-C4LEARMXTAMKGA
Sweet & Sour Pork,11.46,4-C4LEARMXTAMKGA
Salted Egg Prawns,14.59,4-C4LEARMXTAMKGA
Mapo Tofu,7.95,4-C4LEARMXTAMKGA
Hot & Sour Soup,9.54,4-C4LEARMXTAMKGA
Steamed Fish with Ginger,13.23,4-C7XKA6DZHCNYR6
Braised Pork Belly,7.85,4-C7XKA6DZHCNYR6
Spicy Peanut Noodles,8.48,4-C7XKA6DZHCNYR6
Mapo Tofu,13.1,4-C7XKA6DZHCNYR6
Char Siew Rice,11.9,4-C7XKA6DZHCNYR6
Steamed Fish,9.13,4-C7XKA6DZHCNYR6
Seafood Platter,11.54,4-C7XKA6DZHCNYR6
Hot & Sour Soup,8.85,4-C7XKA6DZHCNYR6
Hand-Pulled Noodles,8.86,4-C7XKA6DZHCNYR6
Kung Pao Chicken,12.5,4-C7XKA6DZHCNYR6
Butter Chicken,4.67,SGDD10790
Chicken Tikka Masala,8.23,SGDD10790
Palak Paneer,6.34,SGDD10790
Chana Masala,7.25,SGDD10790
Curry Puff,4.92,SGDD10790
Popiah,5.94,SGDD10790
Spring Rolls,6.37,SGDD10790
Chicken Tikka Masala (Set 2),4.82,SGDD10790
House Signature Dish,5.13,SGDD10790
Chana Masala (Set 2),6.04,SGDD10790
Mango Sticky Rice,8.64,4-CYLJWGN3JEVWV2
Fresh Lime Juice,8.93,4-CYLJWGN3JEVWV2
Sugarcane Juice,8.34,4-CYLJWGN3JEVWV2
Tau Huay,6.45,4-CYLJWGN3JEVWV2
Iced Lemon Tea,5.62,4-CYLJWGN3JEVWV2
Red Velvet Cake,6.29,4-CYLJWGN3JEVWV2
Chendol,5.23,4-CYLJWGN3JEVWV2
Cheesecake,6.02,4-CYLJWGN3JEVWV2
Carrot Cake,4.21,4-CYLJWGN3JEVWV2
Ice Kacang,7.68,4-CYLJWGN3JEVWV2
Original Fried Chicken,10.66,SGDD01143
Grilled Chicken Thigh,14.02,SGDD01143
Roast Lamb Rack,14.02,SGDD01143
Sesame Chicken,8.97,SGDD01143
Popcorn Chicken,11.3,SGDD01143
Honey Glazed Wings,14.87,SGDD01143
Grilled Chicken Chop,7.31,SGDD01143
Mushroom Soup,10.1,SGDD01143
Spicy Fried Chicken,13.12,SGDD01143
Caesar Salad,14.7,SGDD01143
Char Siew Rice,11.91,4-CZE1RUATCU4CRA
Steamed Fish with Ginger,7.44,4-CZE1RUATCU4CRA
Hot & Sour Soup,11.14,4-CZE1RUATCU4CRA
Dry Mee Pok,8.14,4-CZE1RUATCU4CRA
Fishball Noodles,13.64,4-CZE1RUATCU4CRA
Dan Dan Noodles,10.61,4-CZE1RUATCU4CRA
Prawn Noodle Soup,12.78,4-CZE1RUATCU4CRA
Kung Pao Chicken,7.91,4-CZE1RUATCU4CRA
Braised Beef Noodles,13.23,4-CZE1RUATCU4CRA
Stir-fried Kailan,14.5,4-CZE1RUATCU4CRA
Hokkien Mee,9.59,4-C73EJYAGT32TNE
Mee Rebus,7.2,4-C73EJYAGT32TNE
Rendang,10.63,4-C73EJYAGT32TNE
Steamed Fish,14.17,4-C73EJYAGT32TNE
Butter Garlic Prawns,14.17,4-C73EJYAGT32TNE
Seafood Platter,14.06,4-C73EJYAGT32TNE
Butter Garlic Prawns (Set 2),7.72,4-C73EJYAGT32TNE
Daily Special Set,9.59,4-C73EJYAGT32TNE
Rendang (Set 2),12.19,4-C73EJYAGT32TNE
Rendang (Set 2),12.69,4-C73EJYAGT32TNE
Kung Pao Chicken,5.89,4-C3U3DAWCJGNXL6
Sweet & Sour Pork,5.9,4-C3U3DAWCJGNXL6
Stir-fried Kailan,7.84,4-C3U3DAWCJGNXL6
Braised Pork Belly,8.56,4-C3U3DAWCJGNXL6
Mapo Tofu,6.83,4-C3U3DAWCJGNXL6
Yang Zhou Fried Rice,7.3,4-C3U3DAWCJGNXL6
Salted Egg Prawns,4.75,4-C3U3DAWCJGNXL6
Char Siew Rice,8.34,4-C3U3DAWCJGNXL6
Hot & Sour Soup,4.89,4-C3U3DAWCJGNXL6
Steamed Fish with Ginger,7.56,4-C3U3DAWCJGNXL6
Char Siew Rice,11.98,4-C2CTATVYLB53TN
Steamed Fish with Ginger,9.02,4-C2CTATVYLB53TN
Mala Xiang Guo,10.67,4-C2CTATVYLB53TN
Hot & Sour Soup,13.84,4-C2CTATVYLB53TN
Spicy Mala Skewers,11.35,4-C2CTATVYLB53TN
Kung Pao Chicken,7.05,4-C2CTATVYLB53TN
Sweet & Sour Pork,14.06,4-C2CTATVYLB53TN
Mala Hotpot Combo,8.9,4-C2CTATVYLB53TN
Mala Skewers,11.71,4-C2CTATVYLB53TN
Braised Pork Belly,10.81,4-C2CTATVYLB53TN
BBQ Pork Ribs,13.56,4-CZD1BGNYAKXWJX
Grilled Satay Platter,8.66,4-CZD1BGNYAKXWJX
Kung Pao Chicken,8.48,4-CZD1BGNYAKXWJX
Braised Pork Belly,7.44,4-CZD1BGNYAKXWJX
Yang Zhou Fried Rice,9.79,4-CZD1BGNYAKXWJX
Stir-fried Kailan,8.16,4-CZD1BGNYAKXWJX
Steamed Fish with Ginger,7.26,4-CZD1BGNYAKXWJX
Salted Egg Prawns,11.62,4-CZD1BGNYAKXWJX
Chili Crab,11.83,4-CZD1BGNYAKXWJX
Fish Curry,9.65,4-CZD1BGNYAKXWJX
Chef's Special Combo,12.38,SGDD08484
House Signature Dish,11.89,SGDD08484
Daily Special Set,12.53,SGDD08484
Today's Recommendation,11.76,SGDD08484
House Signature Dish (Set 2),13.3,SGDD08484
Chef's Special Combo (Set 2),8.42,SGDD08484
House Signature Dish (Set 2),10.64,SGDD08484
Daily Special Set (Set 2),11.63,SGDD08484
Daily Special Set (Set 2),14.45,SGDD08484
Daily Special Set (Set 2),7.75,SGDD08484
Salted Egg Prawns,4.67,SGDD01304
Flat White,7.47,SGDD01304
Mapo Tofu,5.37,SGDD01304
Char Siew Rice,6.64,SGDD01304
Sweet & Sour Pork,6.62,SGDD01304
Espresso,7.48,SGDD01304
Stir-fried Kailan,7.06,SGDD01304
Iced Latte,4.55,SGDD01304
Steamed Fish with Ginger,7.65,SGDD01304
Hot & Sour Soup,7.14,SGDD01304
Fish & Chips,14.96,4-C3EHTJE1VPVUNT
Cappuccino,9.83,4-C3EHTJE1VPVUNT
Red Velvet Cake,8.04,4-C3EHTJE1VPVUNT
Espresso,11.5,4-C3EHTJE1VPVUNT
Mushroom Soup,11.16,4-C3EHTJE1VPVUNT
Flat White,12.05,4-C3EHTJE1VPVUNT
Roast Lamb Rack,10.94,4-C3EHTJE1VPVUNT
Beef Steak,8.44,4-C3EHTJE1VPVUNT
Chocolate Fudge Cake,11.88,4-C3EHTJE1VPVUNT
Cheesecake,12.67,4-C3EHTJE1VPVUNT
Yang Zhou Fried Rice,10.31,SGDD12011
Braised Pork Belly,9.67,SGDD12011
Sweet & Sour Pork,11.48,SGDD12011
Grilled Prawns,12.1,SGDD12011
Hot & Sour Soup,7.09,SGDD12011
Chili Crab,8.61,SGDD12011
Mapo Tofu,9.25,SGDD12011
Stir-fried Kailan,13.32,SGDD12011
Steamed Fish with Ginger,9.46,SGDD12011
Salt & Pepper Squid,11.05,SGDD12011
Margherita Pizza,12.8,4-C7V2RN3HA8MERA
Pepperoni Pizza,11.93,4-C7V2RN3HA8MERA
Hawaiian Pizza,7.23,4-C7V2RN3HA8MERA
BBQ Chicken Pizza,8.41,4-C7V2RN3HA8MERA
Pepperoni Pizza (Set 2),9.64,4-C7V2RN3HA8MERA
Chef's Special Combo,9.7,4-C7V2RN3HA8MERA
House Signature Dish,12.38,4-C7V2RN3HA8MERA
Pepperoni Pizza (Set 2),14.33,4-C7V2RN3HA8MERA
Pepperoni Pizza (Set 2),13.38,4-C7V2RN3HA8MERA
Hawaiian Pizza (Set 2),12.17,4-C7V2RN3HA8MERA
Hot & Sour Soup,11.52,4-C7XUG6KCE72EA6
Kung Pao Chicken,12.43,4-C7XUG6KCE72EA6
Hokkien Mee,11.44,4-C7XUG6KCE72EA6
Rendang,7.15,4-C7XUG6KCE72EA6
Stir-fried Kailan,11.62,4-C7XUG6KCE72EA6
Mapo Tofu,9.65,4-C7XUG6KCE72EA6
Yang Zhou Fried Rice,14.33,4-C7XUG6KCE72EA6
Char Siew Rice,13.37,4-C7XUG6KCE72EA6
Braised Pork Belly,7.53,4-C7XUG6KCE72EA6
Mee Rebus,8.19,4-C7XUG6KCE72EA6
Nasi Lemak,14.87,SGDD00298
Char Kway Teow,12.01,SGDD00298
Roti Canai,13.74,SGDD00298
Satay Skewers,11.57,SGDD00298
Mango Sticky Rice,10.12,SGDD00298
Chendol,11.76,SGDD00298
Ice Kacang,13.92,SGDD00298
Tau Huay,13.01,SGDD00298
Chef's Special Combo,12.64,SGDD00298
Char Kway Teow (Set 2),9.52,SGDD00298
Sweet & Sour Pork,11.2,4-CY4GTUXERLMKLT
Steamed Fish with Ginger,8.4,4-CY4GTUXERLMKLT
Char Siew Rice,9.99,4-CY4GTUXERLMKLT
Mala Skewers,7.3,4-CY4GTUXERLMKLT
Hot & Sour Soup,8.62,4-CY4GTUXERLMKLT
Yang Zhou Fried Rice,7.74,4-CY4GTUXERLMKLT
Mapo Tofu,11.05,4-CY4GTUXERLMKLT
Spicy Mala Skewers,13.39,4-CY4GTUXERLMKLT
Mala Xiang Guo,14.24,4-CY4GTUXERLMKLT
Steamboat Set,8.23,4-CY4GTUXERLMKLT
Grilled Chicken Thigh,9.62,4-C72DRYJEAJ6AAJ
Chicken Cutlet,13.16,4-C72DRYJEAJ6AAJ
Sesame Chicken,7.79,4-C72DRYJEAJ6AAJ
Daily Special Set,14.86,4-C72DRYJEAJ6AAJ
Today's Recommendation,11.13,4-C72DRYJEAJ6AAJ
Chicken Cutlet (Set 2),14.94,4-C72DRYJEAJ6AAJ
Sesame Chicken (Set 2),8.64,4-C72DRYJEAJ6AAJ
Grilled Chicken Thigh (Set 2),7.29,4-C72DRYJEAJ6AAJ
Daily Special Set (Set 2),10.1,4-C72DRYJEAJ6AAJ
Sesame Chicken (Set 2),13.92,4-C72DRYJEAJ6AAJ
Chicken Tikka Masala,4.52,SGDD02399
Butter Chicken,7.83,SGDD02399
Fish Head Curry,7.73,SGDD02399
Mutton Biryani,4.11,SGDD02399
Mutton Curry,7.79,SGDD02399
Chicken Biryani,7.19,SGDD02399
Vegetable Curry,5.05,SGDD02399
Vegetable Biryani,5.0,SGDD02399
Palak Paneer,5.43,SGDD02399
Chana Masala,6.66,SGDD02399
Spicy Fried Chicken,16.1,4-CZEUVPW3CFDYEJ
Fish & Chips,18.25,4-CZEUVPW3CFDYEJ
Mushroom Soup,17.78,4-CZEUVPW3CFDYEJ
Beef Steak,15.12,4-CZEUVPW3CFDYEJ
Popcorn Chicken,23.57,4-CZEUVPW3CFDYEJ
Korean Fried Chicken,17.25,4-CZEUVPW3CFDYEJ
Grilled Chicken Chop,16.67,4-CZEUVPW3CFDYEJ
Honey Glazed Wings,14.07,4-CZEUVPW3CFDYEJ
Roast Lamb Rack,22.2,4-CZEUVPW3CFDYEJ
Caesar Salad,18.08,4-CZEUVPW3CFDYEJ
Hokkien Mee,10.77,4-C76JJTV2VPCAEA
Mee Rebus,12.4,4-C76JJTV2VPCAEA
Rendang,7.85,4-C76JJTV2VPCAEA
Curry Puff,7.43,4-C76JJTV2VPCAEA
Popiah,10.41,4-C76JJTV2VPCAEA
Spring Rolls,8.43,4-C76JJTV2VPCAEA
Curry Puff (Set 2),11.77,4-C76JJTV2VPCAEA
Chef's Special Combo,11.74,4-C76JJTV2VPCAEA
Daily Special Set,13.69,4-C76JJTV2VPCAEA
Chef's Special Combo (Set 2),12.59,4-C76JJTV2VPCAEA
Chocolate Fudge Cake,6.84,4-C8AAGA6VAZC1WA
Red Velvet Cake,4.46,4-C8AAGA6VAZC1WA
Cheesecake,8.01,4-C8AAGA6VAZC1WA
Carrot Cake,7.49,4-C8AAGA6VAZC1WA
Red Velvet Cake (Set 2),4.49,4-C8AAGA6VAZC1WA
Chocolate Fudge Cake (Set 2),5.55,4-C8AAGA6VAZC1WA
Red Velvet Cake (Set 2),7.22,4-C8AAGA6VAZC1WA
Today's Recommendation,7.83,4-C8AAGA6VAZC1WA
House Signature Dish,6.35,4-C8AAGA6VAZC1WA
Carrot Cake (Set 2),8.74,4-C8AAGA6VAZC1WA
Mala Hotpot Combo,7.94,4-C7KXMFCHVPKJCJ
Spicy Mala Skewers,8.41,4-C7KXMFCHVPKJCJ
Mala Xiang Guo,6.27,4-C7KXMFCHVPKJCJ
Mala Skewers,4.15,4-C7KXMFCHVPKJCJ
Daily Special Set,6.38,4-C7KXMFCHVPKJCJ
Mala Hotpot Combo (Set 2),5.76,4-C7KXMFCHVPKJCJ
Spicy Mala Skewers (Set 2),6.31,4-C7KXMFCHVPKJCJ
Mala Xiang Guo (Set 2),4.85,4-C7KXMFCHVPKJCJ
Daily Special Set (Set 2),7.84,4-C7KXMFCHVPKJCJ
Spicy Mala Skewers (Set 2),7.02,4-C7KXMFCHVPKJCJ
Steamed Fish with Ginger,5.51,4-CYXKKB3VL36HLJ
Stir-fried Kailan,6.3,4-CYXKKB3VL36HLJ
Sweet & Sour Pork,6.95,4-CYXKKB3VL36HLJ
Char Siew Rice,5.19,4-CYXKKB3VL36HLJ
Grilled Prawns,5.22,4-CYXKKB3VL36HLJ
Grilled Fish,4.8,4-CYXKKB3VL36HLJ
Mapo Tofu,6.41,4-CYXKKB3VL36HLJ
Deep Fried Fish,4.33,4-CYXKKB3VL36HLJ
Chili Crab,5.04,4-CYXKKB3VL36HLJ
Salt & Pepper Squid,7.47,4-CYXKKB3VL36HLJ
Espresso,7.91,4-C3EGBFBARANDEX
Prawn Laksa,11.77,4-C3EGBFBARANDEX
Iced Latte,9.6,4-C3EGBFBARANDEX
Cappuccino,7.78,4-C3EGBFBARANDEX
Katong Laksa,10.56,4-C3EGBFBARANDEX
French Toast,9.46,4-C3EGBFBARANDEX
Curry Laksa,10.25,4-C3EGBFBARANDEX
Cheese Toast,11.79,4-C3EGBFBARANDEX
Kaya Toast,12.48,4-C3EGBFBARANDEX
Flat White,11.77,4-C3EGBFBARANDEX
Char Siew Rice,7.79,4-C2TBT6WVAFL1RE
Mapo Tofu,7.3,4-C2TBT6WVAFL1RE
Hot & Sour Soup,6.26,4-C2TBT6WVAFL1RE
Stir-fried Kailan,5.46,4-C2TBT6WVAFL1RE
Salted Egg Prawns,7.08,4-C2TBT6WVAFL1RE
Braised Pork Belly,6.24,4-C2TBT6WVAFL1RE
Steamed Fish with Ginger,5.03,4-C2TBT6WVAFL1RE
Yang Zhou Fried Rice,8.39,4-C2TBT6WVAFL1RE
Kung Pao Chicken,5.5,4-C2TBT6WVAFL1RE
Sweet & Sour Pork,7.97,4-C2TBT6WVAFL1RE
Chicken Katsu Bento,8.26,4-C2UVCFDAVJ2VET
Grilled Chicken Thigh,4.31,4-C2UVCFDAVJ2VET
Sesame Chicken,8.51,4-C2UVCFDAVJ2VET
Chicken Cutlet,8.84,4-C2UVCFDAVJ2VET
California Roll,4.0,4-C2UVCFDAVJ2VET
Salmon Sashimi,6.8,4-C2UVCFDAVJ2VET
Salmon Teriyaki Bento,8.89,4-C2UVCFDAVJ2VET
Tempura Bento,4.55,4-C2UVCFDAVJ2VET
Tempura Udon,5.41,4-C2UVCFDAVJ2VET
Mutton Curry,4.16,4-C2UVCFDAVJ2VET
Wonton Mee,6.37,4-C2ABG7CUL72ZTX
Mushroom Ban Mian,4.94,4-C2ABG7CUL72ZTX
Minced Meat Ban Mian,5.92,4-C2ABG7CUL72ZTX
Fishball Noodles,8.62,4-C2ABG7CUL72ZTX
Char Siew Rice,8.2,4-C2ABG7CUL72ZTX
Dan Dan Noodles,4.77,4-C2ABG7CUL72ZTX
Dry Mee Pok,8.99,4-C2ABG7CUL72ZTX
Stir-fried Kailan,7.35,4-C2ABG7CUL72ZTX
Yang Zhou Fried Rice,4.67,4-C2ABG7CUL72ZTX
Kung Pao Chicken,4.36,4-C2ABG7CUL72ZTX
Braised Pork Belly,8.3,4-C753PFUHC8NKNX
Kung Pao Chicken,8.47,4-C753PFUHC8NKNX
Spicy Mala Skewers,7.48,4-C753PFUHC8NKNX
Hot & Sour Soup,8.65,4-C753PFUHC8NKNX
Char Siew Rice,7.12,4-C753PFUHC8NKNX
Steamboat Set,6.27,4-C753PFUHC8NKNX
Sweet & Sour Pork,6.12,4-C753PFUHC8NKNX
Mala Hotpot Combo,8.1,4-C753PFUHC8NKNX
Mapo Tofu,5.92,4-C753PFUHC8NKNX
Yang Zhou Fried Rice,5.13,4-C753PFUHC8NKNX
Nasi Lemak,7.06,4-C6UTCBMEN7KFPE
Char Kway Teow,10.99,4-C6UTCBMEN7KFPE
Roti Canai,12.85,4-C6UTCBMEN7KFPE
Satay Skewers,12.7,4-C6UTCBMEN7KFPE
Flat White,9.15,4-C6UTCBMEN7KFPE
Cappuccino,14.41,4-C6UTCBMEN7KFPE
Iced Latte,11.61,4-C6UTCBMEN7KFPE
Espresso,7.27,4-C6UTCBMEN7KFPE
Roti Canai (Set 2),7.3,4-C6UTCBMEN7KFPE
Cappuccino (Set 2),10.87,4-C6UTCBMEN7KFPE
Nasi Padang,10.72,4-CZB3DAEXBBDXRX
Beef Rendang,7.63,4-CZB3DAEXBBDXRX
Gado Gado,14.12,4-CZB3DAEXBBDXRX
Sate Ayam,7.71,4-CZB3DAEXBBDXRX
Beef Rendang (Set 2),10.78,4-CZB3DAEXBBDXRX
House Signature Dish,12.93,4-CZB3DAEXBBDXRX
Sate Ayam (Set 2),14.68,4-CZB3DAEXBBDXRX
House Signature Dish (Set 2),7.62,4-CZB3DAEXBBDXRX
Daily Special Set,12.07,4-CZB3DAEXBBDXRX
Nasi Padang (Set 2),13.38,4-CZB3DAEXBBDXRX
Steamed Fish with Ginger,6.11,4-CZDUCPL2UELVLN
Braised Pork Belly,8.8,4-CZDUCPL2UELVLN
Mapo Tofu,7.99,4-CZDUCPL2UELVLN
Salted Egg Prawns,5.45,4-CZDUCPL2UELVLN
Stir-fried Kailan,4.18,4-CZDUCPL2UELVLN
Yang Zhou Fried Rice,8.61,4-CZDUCPL2UELVLN
Char Siew Rice,7.75,4-CZDUCPL2UELVLN
Kung Pao Chicken,7.63,4-CZDUCPL2UELVLN
Sweet & Sour Pork,6.82,4-CZDUCPL2UELVLN
Hot & Sour Soup,4.31,4-CZDUCPL2UELVLN
Salmon Sashimi,15.54,4-C2UVGACFFAUGL6
California Roll,13.77,4-C2UVGACFFAUGL6
Chicken Katsu,27.86,4-C2UVGACFFAUGL6
Tempura Udon,25.13,4-C2UVGACFFAUGL6
Tonkotsu Ramen,22.36,4-C2UVGACFFAUGL6
Miso Ramen,17.3,4-C2UVGACFFAUGL6
Shoyu Ramen,14.24,4-C2UVGACFFAUGL6
Spicy Tantanmen,20.58,4-C2UVGACFFAUGL6
Tempura Udon (Set 2),25.77,4-C2UVGACFFAUGL6
Miso Ramen (Set 2),17.17,4-C2UVGACFFAUGL6
Tom Yum Soup,12.93,4-C8BKR7KKCRAKFA
Green Curry Chicken,11.83,4-C8BKR7KKCRAKFA
Mango Sticky Rice,14.28,4-C8BKR7KKCRAKFA
House Signature Dish,12.91,4-C8BKR7KKCRAKFA
Tom Yum Soup (Set 2),12.27,4-C8BKR7KKCRAKFA
Daily Special Set,9.96,4-C8BKR7KKCRAKFA
Daily Special Set (Set 2),8.4,4-C8BKR7KKCRAKFA
Mango Sticky Rice (Set 2),13.26,4-C8BKR7KKCRAKFA
Daily Special Set (Set 2),8.89,4-C8BKR7KKCRAKFA
Chef's Special Combo,8.45,4-C8BKR7KKCRAKFA
Original Fried Chicken,6.98,4-C7X1PB2DNE2WL2
Spicy Fried Chicken,8.11,4-C7X1PB2DNE2WL2
Honey Glazed Wings,8.19,4-C7X1PB2DNE2WL2
